term,campus,subject,catalog_number,section,class_number,course_title,topic,component,career,meeting_days,meeting_times,meeting_location,instructor,seats_available,seats_total,waitlist_available,status,academic_session,meeting_dates,notes,detail_url,retrieved_at,related_to
Spring 2027,University Park,MATH,141G,002,21008,Calculus with Earth and Mineral Sciences Applications II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Nursing Sciences Bldg 322,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029321&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21008&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141G,003,21009,Calculus with Earth and Mineral Sciences Applications II,,LEC,UGRD,M T W F,4:40 PM-5:30 PM,Thomas Bldg 215,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029321&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21009&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141H,001,21030,Honors Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,9:05 AM-9:55 AM,Biobehavioral Health Bldg 103,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029322&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21030&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,141H,002,21031,Honors Calculus with Analytic Geometry II,,LEC,UGRD,M T W F,3:35 PM-4:25 PM,Willard Bldg 271,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029322&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21031&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,198,001,28851,Special Topics: Special Topics,Special Topics,LEC,UGRD,T Th,9:05 AM-9:55 AM,Osmond Lab 103,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=305305&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=28851&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,198,002,28852,Special Topics: Special Topics,Special Topics,LEC,UGRD,T Th,1:35 PM-2:25 PM,Thomas Bldg 118,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=305305&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=28852&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,200,001,21033,Problem Solving in Mathematics,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Wagner Bldg 206,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029344&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21033&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,200,002,21034,Problem Solving in Mathematics,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Huck Life Sciences Bldg 013,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029344&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21034&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,201,001,21051,Problem Solving in Mathematics II,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Thomas Bldg 215,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029348&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21051&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,220,001,21115,Matrices,,LEC,UGRD,M W F,8:00 AM-8:50 AM,Huck Life Sciences Bldg 013,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21115&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,220,002,21116,Matrices,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Nursing Sciences Bldg 316,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21116&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,220,003,21117,Matrices,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Chambers Bldg 106,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21117&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,220,004,21118,Matrices,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Elec Eng West 203,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21118&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,220,005,21119,Matrices,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Nursing Sciences Bldg 316,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21119&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
Spring 2027,University Park,MATH,220,006,21120,Matrices,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Elec Eng West 225,,,,Y,,,,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029356&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2271&CLASS_NBR=21120&SSR_COMPONENT=LEC,2026-09-23T11:53:47-04:00,
